tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,distance,minutes,age,season,dayofweek,hour,over30min
1394,2016-09-15 19:04:19 UTC,2016-09-15 19:27:34 UTC,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,144,Nassau St & Navy St,40.69839895,-73.98068914,24288,Customer,1996,0,2034.385669,23.23333333,24,3,5,19,no
1338,2016-09-20 13:17:52 UTC,2016-09-20 13:40:10 UTC,518,E 39 St & 2 Ave,40.74780373,-73.9734419,312,Allen St & Stanton St,40.722055,-73.989111,22229,Customer,1996,0,3152.859473,22.3,24,3,3,13,no
784,2016-08-13 07:01:57 UTC,2016-08-13 07:15:02 UTC,3096,Union Ave & N 12 St,40.71924,-73.95242,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,22860,Customer,1996,1,1339.683147,13.06666667,24,3,7,7,no
1012,2016-08-27 16:07:26 UTC,2016-08-27 16:24:19 UTC,266,Avenue D & E 8 St,40.72368361,-73.97574813,295,Pike St & E Broadway,40.71406667,-73.99293911,20723,Customer,1996,1,1800.709264,16.86666667,24,3,7,16,no
1819,2016-09-11 12:50:46 UTC,2016-09-11 13:21:06 UTC,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,22103,Customer,1996,0,2487.200429,30.31666667,24,3,1,12,yes
2077,2016-08-06 08:31:59 UTC,2016-08-06 09:06:37 UTC,2003,1 Ave & E 18 St,40.73381219,-73.98054421,316,Fulton St & William St,40.70955958,-74.00653609,19524,Customer,1996,0,3474.267112,34.61666667,24,3,7,8,yes
3313,2016-07-24 16:58:25 UTC,2016-07-24 17:53:38 UTC,3226,W 82 St & Central Park West,40.78275,-73.97137,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,20664,Customer,1996,1,1043.394624,55.21666667,24,3,1,16,yes
2531,2016-08-12 23:00:08 UTC,2016-08-12 23:42:19 UTC,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,19705,Customer,1996,1,3151.348335,42.18333333,24,3,6,23,yes
1615,2016-09-12 13:52:00 UTC,2016-09-12 14:18:55 UTC,485,W 37 St & 5 Ave,40.75038009,-73.98338988,496,E 16 St & 5 Ave,40.73726186,-73.99238967,18385,Customer,1996,0,1643.961221,26.91666667,24,3,2,13,no
1520,2016-09-09 14:27:10 UTC,2016-09-09 14:52:30 UTC,285,Broadway & E 14 St,40.73454567,-73.99074142,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,23754,Customer,1996,1,2740.928177,25.33333333,24,3,6,14,no
669,2016-08-13 20:03:37 UTC,2016-08-13 20:14:46 UTC,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,3243,E 58 St & 1 Ave,40.75892386,-73.96226227,19765,Customer,1996,1,850.0480529,11.15,24,3,7,20,no
1349,2016-09-27 11:34:40 UTC,2016-09-27 11:57:10 UTC,490,8 Ave & W 33 St,40.751551,-73.993934,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,20309,Customer,1996,1,1365.525044,22.48333333,24,3,3,11,no
2775,2016-09-18 22:21:30 UTC,2016-09-18 23:07:45 UTC,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,18991,Customer,1996,0,3608.006866,46.25,24,3,1,22,yes
973,2016-08-27 16:39:07 UTC,2016-08-27 16:55:21 UTC,82,St James Pl & Pearl St,40.71117416,-74.00016545,279,Peck Slip & Front St,40.707873,-74.00167,15505,Customer,1996,0,388.3618455,16.21666667,24,3,7,16,no
1235,2016-08-06 11:54:50 UTC,2016-08-06 12:15:25 UTC,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,491,E 24 St & Park Ave S,40.74096374,-73.98602213,17096,Customer,1996,0,2804.337424,20.58333333,24,3,7,11,no
1113,2016-09-29 16:39:50 UTC,2016-09-29 16:58:24 UTC,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3287,W 87 St & West End Ave,40.790261,-73.977131,23015,Customer,1996,0,1770.701748,18.55,24,3,5,16,no
1736,2016-09-25 11:53:52 UTC,2016-09-25 12:22:48 UTC,225,W 14 St & The High Line,40.74195138,-74.00803013,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,23808,Customer,1996,0,4269.775921,28.93333333,24,3,1,11,no
948,2016-09-11 16:09:01 UTC,2016-09-11 16:24:50 UTC,3265,E 2 St & 2 Ave,40.72456343,-73.98944378,435,W 21 St & 6 Ave,40.74173969,-73.99415556,25387,Customer,1996,1,1950.742365,15.8,24,3,1,16,no
1796,2016-09-19 18:31:14 UTC,2016-09-19 19:01:11 UTC,514,12 Ave & W 40 St,40.76087502,-74.00277668,377,6 Ave & Canal St,40.72243797,-74.00566443,15780,Customer,1996,0,4280.930326,29.93333333,24,3,2,18,no
505,2016-08-13 08:49:50 UTC,2016-08-13 08:58:16 UTC,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,386,Centre St & Worth St,40.71494807,-74.00234482,15327,Customer,1996,0,904.1819794,8.416666667,24,3,7,8,no
1003,2016-09-11 15:04:33 UTC,2016-09-11 15:21:17 UTC,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,524,W 43 St & 6 Ave,40.75527307,-73.98316936,23249,Customer,1996,0,1315.101563,16.71666667,24,3,1,15,no
537,2016-08-06 22:03:37 UTC,2016-08-06 22:12:34 UTC,3243,E 58 St & 1 Ave,40.75892386,-73.96226227,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,25511,Customer,1996,1,2010.923458,8.95,24,3,7,22,no
412,2016-08-20 17:00:25 UTC,2016-08-20 17:07:17 UTC,387,Centre St & Chambers St,40.71273266,-74.0046073,268,Howard St & Centre St,40.71910537,-73.99973337,21102,Customer,1996,1,819.0681561,6.866666667,24,3,7,17,no
2161,2016-09-17 19:50:47 UTC,2016-09-17 20:26:49 UTC,387,Centre St & Chambers St,40.71273266,-74.0046073,224,Spruce St & Nassau St,40.71146364,-74.00552427,23796,Customer,1996,1,160.8882221,36.01666667,24,3,7,19,yes
1637,2016-09-20 12:47:29 UTC,2016-09-20 13:14:46 UTC,137,E 56 St & Madison Ave,40.761628,-73.972924,518,E 39 St & 2 Ave,40.74780373,-73.9734419,22229,Customer,1996,0,1537.809967,27.28333333,24,3,3,12,no
2008,2016-09-11 13:41:33 UTC,2016-09-11 14:15:02 UTC,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,3067,Broadway & Whipple St,40.7016657,-73.9437303,26680,Customer,1996,1,4224.31922,33.46666667,24,3,1,13,yes
1395,2016-09-05 22:25:14 UTC,2016-09-05 22:48:30 UTC,173,Broadway & W 49 St,40.76068327,-73.98452729,3323,W 106 St & Central Park West,40.7981856,-73.9605909,19572,Customer,1996,1,4631.583154,23.25,24,3,2,22,no
1895,2016-09-11 20:45:00 UTC,2016-09-11 21:16:35 UTC,529,W 42 St & 8 Ave,40.7575699,-73.99098507,312,Allen St & Stanton St,40.722055,-73.989111,23552,Customer,1996,1,3952.23802,31.58333333,24,3,1,20,yes
1471,2016-09-19 19:05:04 UTC,2016-09-19 19:29:35 UTC,377,6 Ave & Canal St,40.72243797,-74.00566443,311,Norfolk St & Broome St,40.7172274,-73.98802084,15780,Customer,1996,0,1595.820252,24.51666667,24,3,2,19,no
433,2016-09-21 19:06:57 UTC,2016-09-21 19:14:11 UTC,525,W 34 St & 11 Ave,40.75594159,-74.0021163,490,8 Ave & W 33 St,40.751551,-73.993934,18059,Customer,1996,1,844.6136449,7.216666667,24,3,4,19,no
742,2016-08-06 13:30:30 UTC,2016-08-06 13:42:53 UTC,217,Old Fulton St,40.70277159,-73.99383605,391,Clark St & Henry St,40.69760127,-73.99344559,26074,Customer,1996,0,575.8557673,12.36666667,24,3,7,13,no
1382,2016-08-08 21:48:22 UTC,2016-08-08 22:11:25 UTC,217,Old Fulton St,40.70277159,-73.99383605,473,Rivington St & Chrystie St,40.72110063,-73.9919254,20781,Customer,1996,1,2044.451868,23.03333333,24,3,2,21,no
731,2016-08-17 15:06:21 UTC,2016-08-17 15:18:33 UTC,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2012,E 27 St & 1 Ave,40.739445,-73.976806,25983,Customer,1996,0,1494.798478,12.18333333,24,3,4,15,no
1287,2016-09-28 13:06:27 UTC,2016-09-28 13:27:55 UTC,3125,45 Rd & 11 St,40.74708586,-73.94977234,3142,1 Ave & E 62 St,40.7612274,-73.96094022,21920,Customer,1996,1,1832.367349,21.45,24,3,4,13,no
2029,2016-09-08 15:25:31 UTC,2016-09-08 15:59:20 UTC,519,Pershing Square North,40.751873,-73.977706,280,E 10 St & 5 Ave,40.73331967,-73.99510132,24824,Customer,1996,1,2530.578328,33.81666667,24,3,5,15,yes
869,2016-08-23 22:10:43 UTC,2016-08-23 22:25:13 UTC,279,Peck Slip & Front St,40.707873,-74.00167,348,W Broadway & Spring St,40.72490985,-74.00154702,25646,Customer,1996,1,1894.442613,14.48333333,24,3,3,22,no
1057,2016-08-05 20:11:31 UTC,2016-08-05 20:29:09 UTC,212,W 16 St & The High Line,40.74334935,-74.00681753,2003,1 Ave & E 18 St,40.73381219,-73.98054421,20573,Customer,1996,0,2454.49833,17.61666667,24,3,6,20,no
1332,2016-08-25 22:59:50 UTC,2016-08-25 23:22:03 UTC,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,18091,Customer,1996,1,3646.766611,22.2,24,3,5,22,no
1364,2016-09-25 12:32:16 UTC,2016-09-25 12:55:01 UTC,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,23808,Customer,1996,0,3042.305649,22.73333333,24,3,1,12,no
1066,2016-08-31 14:20:58 UTC,2016-08-31 14:38:44 UTC,3282,5 Ave & E 88 St,40.78307,-73.95939,3295,Central Park W & W 96 St,40.79127,-73.964839,14910,Customer,1996,0,1020.702572,17.76666667,24,3,4,14,no
494,2016-09-13 09:41:10 UTC,2016-09-13 09:49:24 UTC,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,26552,Customer,1996,1,1457.359815,8.233333333,24,3,3,9,no
748,2016-08-29 08:44:39 UTC,2016-08-29 08:57:08 UTC,518,E 39 St & 2 Ave,40.74780373,-73.9734419,442,W 27 St & 7 Ave,40.746647,-73.993915,17049,Customer,1996,1,1729.464584,12.46666667,24,3,2,8,no
2592,2016-08-20 12:56:15 UTC,2016-08-20 13:39:27 UTC,147,Greenwich St & Warren St,40.71542197,-74.01121978,304,Broadway & Battery Pl,40.70463334,-74.01361706,25773,Customer,1996,1,1216.541003,43.2,24,3,7,12,yes
1352,2016-09-08 11:33:34 UTC,2016-09-08 11:56:07 UTC,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3290,E 89 St & York Ave,40.7779453,-73.946041,25946,Customer,1996,1,2242.759614,22.53333333,24,3,5,11,no
1050,2016-09-30 11:31:02 UTC,2016-09-30 11:48:32 UTC,526,E 33 St & 5 Ave,40.74765947,-73.98490707,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,16172,Customer,1996,1,825.7793079,17.5,24,3,6,11,no
523,2016-08-30 20:52:33 UTC,2016-08-30 21:01:17 UTC,168,W 18 St & 6 Ave,40.73971301,-73.99456405,325,E 19 St & 3 Ave,40.73624527,-73.98473765,23572,Customer,1996,1,913.293129,8.716666667,24,3,3,20,no
232,2016-07-28 17:51:12 UTC,2016-07-28 17:55:05 UTC,432,E 7 St & Avenue A,40.72621788,-73.98379855,433,E 13 St & Avenue A,40.72955361,-73.98057249,16637,Customer,1996,1,459.8688376,3.866666667,24,3,5,17,no
1732,2016-09-26 16:21:57 UTC,2016-09-26 16:50:49 UTC,447,8 Ave & W 52 St,40.76370739,-73.9851615,3378,E 76 St & Park Ave,40.773763,-73.96222088,18701,Customer,1996,1,2232.157082,28.86666667,24,3,2,16,no
1313,2016-09-12 18:11:17 UTC,2016-09-12 18:33:10 UTC,2010,Grand St & Greene St,40.72165481,-74.00234737,382,University Pl & E 14 St,40.73492695,-73.99200509,17054,Customer,1996,0,1713.906507,21.88333333,24,3,2,18,no
1374,2016-07-25 12:47:33 UTC,2016-07-25 13:10:28 UTC,470,W 20 St & 8 Ave,40.74345335,-74.00004031,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,19149,Customer,1996,1,1250.761524,22.9,24,3,2,12,no
1479,2016-08-12 15:25:50 UTC,2016-08-12 15:50:29 UTC,309,Murray St & West St,40.7149787,-74.013012,212,W 16 St & The High Line,40.74334935,-74.00681753,15438,Customer,1996,1,3197.5681,24.65,24,3,6,15,no
751,2016-08-03 12:53:21 UTC,2016-08-03 13:05:53 UTC,514,12 Ave & W 40 St,40.76087502,-74.00277668,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,17343,Customer,1996,1,2188.304766,12.51666667,24,3,4,12,no
1091,2016-09-03 16:24:13 UTC,2016-09-03 16:42:25 UTC,153,E 40 St & 5 Ave,40.75206231,-73.9816324,505,6 Ave & W 33 St,40.74901271,-73.98848395,17517,Customer,1996,0,669.3982425,18.18333333,24,3,7,16,no
1282,2016-09-13 21:53:57 UTC,2016-09-13 22:15:19 UTC,265,Stanton St & Chrystie St,40.72229346,-73.99147535,3096,Union Ave & N 12 St,40.71924,-73.95242,22120,Customer,1996,1,3308.837717,21.36666667,24,3,3,21,no
621,2016-08-03 15:24:10 UTC,2016-08-03 15:34:32 UTC,510,W 51 St & 6 Ave,40.7606597,-73.98042047,492,W 33 St & 7 Ave,40.75019995,-73.99093085,20163,Customer,1996,1,1461.67291,10.35,24,3,4,15,no
799,2016-08-20 20:13:50 UTC,2016-08-20 20:27:10 UTC,490,8 Ave & W 33 St,40.751551,-73.993934,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,20707,Customer,1996,1,1479.524204,13.31666667,24,3,7,20,no
383,2016-09-11 18:37:07 UTC,2016-09-11 18:43:31 UTC,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,15270,Customer,1996,0,0,6.383333333,24,3,1,18,no
1645,2016-08-04 12:13:57 UTC,2016-08-04 12:41:22 UTC,3176,W 64 St & West End Ave,40.77452835,-73.98753759,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19387,Customer,1996,0,3386.769174,27.41666667,24,3,5,12,no
1187,2016-08-04 17:33:16 UTC,2016-08-04 17:53:03 UTC,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,386,Centre St & Worth St,40.71494807,-74.00234482,19783,Customer,1996,1,1621.347863,19.78333333,24,3,5,17,no
937,2016-09-06 13:55:33 UTC,2016-09-06 14:11:11 UTC,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,511,E 14 St & Avenue B,40.72938685,-73.97772429,19979,Customer,1996,1,1801.949688,15.61666667,24,3,3,13,no
832,2016-08-09 16:48:04 UTC,2016-08-09 17:01:56 UTC,479,9 Ave & W 45 St,40.76019252,-73.9912551,434,9 Ave & W 18 St,40.74317449,-74.00366443,18353,Customer,1996,1,2161.837809,13.86666667,24,3,3,16,no
1062,2016-08-13 09:25:14 UTC,2016-08-13 09:42:57 UTC,491,E 24 St & Park Ave S,40.74096374,-73.98602213,456,E 53 St & Madison Ave,40.7597108,-73.97402311,16610,Customer,1996,1,2316.704496,17.7,24,3,7,9,no
779,2016-09-03 09:51:35 UTC,2016-09-03 10:04:35 UTC,382,University Pl & E 14 St,40.73492695,-73.99200509,382,University Pl & E 14 St,40.73492695,-73.99200509,26428,Customer,1996,0,0,12.98333333,24,3,7,9,no
1478,2016-08-20 10:24:15 UTC,2016-08-20 10:48:53 UTC,303,Mercer St & Spring St,40.72362738,-73.99949601,128,MacDougal St & Prince St,40.72710258,-74.00297088,23318,Customer,1996,0,484.839827,24.63333333,24,3,7,10,no
1824,2016-09-11 15:36:08 UTC,2016-09-11 16:06:32 UTC,3068,Humboldt St & Varet St,40.7031724,-73.940636,3265,E 2 St & 2 Ave,40.72456343,-73.98944378,25387,Customer,1996,1,4751.840458,30.4,24,3,1,15,yes
966,2016-08-17 16:07:20 UTC,2016-08-17 16:23:26 UTC,516,E 47 St & 1 Ave,40.75206862,-73.96784384,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,20539,Customer,1996,0,1300.808267,16.1,24,3,4,16,no
1363,2016-08-25 11:28:41 UTC,2016-08-25 11:51:24 UTC,173,Broadway & W 49 St,40.76068327,-73.98452729,470,W 20 St & 8 Ave,40.74345335,-74.00004031,19008,Customer,1996,1,2319.088201,22.71666667,24,3,5,11,no
1073,2016-09-29 18:01:47 UTC,2016-09-29 18:19:41 UTC,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,18757,Customer,1996,1,1944.907473,17.88333333,24,3,5,18,no
510,2016-08-29 17:00:29 UTC,2016-08-29 17:09:00 UTC,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3157,East End Ave & E 86 St,40.77518615,-73.94446054,16659,Customer,1996,1,1617.82229,8.5,24,3,2,17,no
1494,2016-07-21 15:13:35 UTC,2016-07-21 15:38:29 UTC,2009,Catherine St & Monroe St,40.71117444,-73.99682619,309,Murray St & West St,40.7149787,-74.013012,19933,Customer,1996,1,1428.288686,24.9,24,3,5,15,no
1839,2016-09-26 18:24:44 UTC,2016-09-26 18:55:24 UTC,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,19579,Customer,1996,1,3108.204831,30.65,24,3,2,18,yes
1011,2016-09-11 12:26:19 UTC,2016-09-11 12:43:11 UTC,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,24853,Customer,1996,1,1272.013301,16.85,24,3,1,12,no
862,2016-09-17 16:51:05 UTC,2016-09-17 17:05:27 UTC,470,W 20 St & 8 Ave,40.74345335,-74.00004031,523,W 38 St & 8 Ave,40.75466591,-73.99138152,22207,Customer,1996,1,1444.471099,14.36666667,24,3,7,16,no
1817,2016-09-21 10:49:28 UTC,2016-09-21 11:19:45 UTC,164,E 47 St & 2 Ave,40.75323098,-73.97032517,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,25846,Customer,1996,1,717.1946025,30.28333333,24,3,4,10,yes
410,2016-08-27 13:11:06 UTC,2016-08-27 13:17:56 UTC,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,15102,Customer,1996,0,875.3500333,6.833333333,24,3,7,13,no
1615,2016-09-07 20:23:03 UTC,2016-09-07 20:49:58 UTC,316,Fulton St & William St,40.70955958,-74.00653609,445,E 10 St & Avenue A,40.72740794,-73.98142006,19240,Customer,1996,1,2901.605785,26.91666667,24,3,4,20,no
1049,2016-08-06 11:03:57 UTC,2016-08-06 11:21:27 UTC,316,Fulton St & William St,40.70955958,-74.00653609,82,St James Pl & Pearl St,40.71117416,-74.00016545,17024,Customer,1996,0,566.1849347,17.48333333,24,3,7,11,no
1256,2016-09-26 18:58:20 UTC,2016-09-26 19:19:17 UTC,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,519,Pershing Square North,40.751873,-73.977706,19579,Customer,1996,1,2880.648742,20.93333333,24,3,2,18,no
1555,2016-07-28 16:27:06 UTC,2016-07-28 16:53:01 UTC,319,Fulton St & Broadway,40.711066,-74.009447,319,Fulton St & Broadway,40.711066,-74.009447,25361,Customer,1996,1,0,25.91666667,24,3,5,16,no
1309,2016-09-26 14:30:00 UTC,2016-09-26 14:51:50 UTC,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,470,W 20 St & 8 Ave,40.74345335,-74.00004031,18465,Customer,1996,1,2404.283763,21.81666667,24,3,2,14,no
848,2016-09-08 16:07:50 UTC,2016-09-08 16:21:58 UTC,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3255,8 Ave & W 31 St,40.75058535,-73.99468482,21372,Customer,1996,1,319.1134261,14.13333333,24,3,5,16,no
2909,2016-09-21 19:58:10 UTC,2016-09-21 20:46:39 UTC,490,8 Ave & W 33 St,40.751551,-73.993934,546,E 30 St & Park Ave S,40.74444921,-73.98303529,16793,Customer,1996,1,1211.000935,48.48333333,24,3,4,19,yes
1689,2016-09-18 12:47:07 UTC,2016-09-18 13:15:16 UTC,387,Centre St & Chambers St,40.71273266,-74.0046073,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,21431,Customer,1996,0,3565.300857,28.15,24,3,1,12,no
1073,2016-08-13 00:37:38 UTC,2016-08-13 00:55:31 UTC,477,W 41 St & 8 Ave,40.75640548,-73.9900262,477,W 41 St & 8 Ave,40.75640548,-73.9900262,20756,Customer,1996,0,0,17.88333333,24,3,7,0,no
1069,2016-08-13 00:37:47 UTC,2016-08-13 00:55:37 UTC,477,W 41 St & 8 Ave,40.75640548,-73.9900262,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15212,Customer,1996,0,0,17.81666667,24,3,7,0,no
1067,2016-08-13 09:25:15 UTC,2016-08-13 09:43:02 UTC,491,E 24 St & Park Ave S,40.74096374,-73.98602213,456,E 53 St & Madison Ave,40.7597108,-73.97402311,15327,Customer,1996,0,2316.704496,17.78333333,24,3,7,9,no
2606,2016-08-19 09:40:40 UTC,2016-08-19 10:24:07 UTC,260,Broad St & Bridge St,40.70365182,-74.01167797,293,Lafayette St & E 8 St,40.73028666,-73.9907647,26377,Customer,1996,1,3446.455857,43.43333333,24,3,6,9,yes
328,2016-08-04 23:00:46 UTC,2016-08-04 23:06:14 UTC,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3176,W 64 St & West End Ave,40.77452835,-73.98753759,18520,Customer,1996,0,797.5869882,5.466666667,24,3,5,23,no
1343,2016-09-11 19:40:33 UTC,2016-09-11 20:02:57 UTC,514,12 Ave & W 40 St,40.76087502,-74.00277668,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17766,Customer,1996,0,5195.407725,22.38333333,24,3,1,19,no
638,2016-08-23 22:27:30 UTC,2016-08-23 22:38:09 UTC,348,W Broadway & Spring St,40.72490985,-74.00154702,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,25646,Customer,1996,1,822.3475114,10.63333333,24,3,3,22,no
1217,2016-09-13 08:44:33 UTC,2016-09-13 09:04:50 UTC,301,E 2 St & Avenue B,40.72217444,-73.98368779,455,1 Ave & E 44 St,40.75001986,-73.96905301,16873,Customer,1996,1,3332.767556,20.28333333,24,3,3,8,no
1818,2016-08-14 16:15:51 UTC,2016-08-14 16:46:09 UTC,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,72,W 52 St & 11 Ave,40.76727216,-73.99392888,19230,Customer,1996,0,1636.482309,30.3,24,3,1,16,yes
859,2016-09-29 19:35:09 UTC,2016-09-29 19:49:29 UTC,303,Mercer St & Spring St,40.72362738,-73.99949601,168,W 18 St & 6 Ave,40.73971301,-73.99456405,25381,Customer,1996,1,1836.285266,14.31666667,24,3,5,19,no
2977,2016-08-16 17:14:44 UTC,2016-08-16 18:04:21 UTC,384,Fulton St & Washington Ave,40.683048,-73.964915,430,York St & Jay St,40.7014851,-73.98656928,21605,Customer,1996,0,2745.195805,49.61666667,24,3,3,17,yes
1508,2016-08-08 21:14:24 UTC,2016-08-08 21:39:32 UTC,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,2000,Front St & Washington St,40.70255088,-73.98940236,26407,Customer,1996,1,566.4654877,25.13333333,24,3,2,21,no
3352,2016-09-09 10:33:49 UTC,2016-09-09 11:29:41 UTC,285,Broadway & E 14 St,40.73454567,-73.99074142,494,W 26 St & 8 Ave,40.74734825,-73.99723551,23509,Customer,1996,1,1525.10089,55.86666667,24,3,6,10,yes
995,2016-09-27 18:42:33 UTC,2016-09-27 18:59:09 UTC,137,E 56 St & Madison Ave,40.761628,-73.972924,137,E 56 St & Madison Ave,40.761628,-73.972924,18817,Customer,1996,1,0,16.58333333,24,3,3,18,no
739,2016-08-06 19:50:06 UTC,2016-08-06 20:02:25 UTC,435,W 21 St & 6 Ave,40.74173969,-73.99415556,2003,1 Ave & E 18 St,40.73381219,-73.98054421,16984,Customer,1996,0,1446.438375,12.31666667,24,3,7,19,no
1301,2016-09-13 06:57:53 UTC,2016-09-13 07:19:35 UTC,3068,Humboldt St & Varet St,40.7031724,-73.940636,410,Suffolk St & Stanton St,40.72066442,-73.98517977,26586,Customer,1996,1,4228.319154,21.68333333,24,3,3,6,no
990,2016-09-12 14:59:12 UTC,2016-09-12 15:15:42 UTC,247,Perry St & Bleecker St,40.73535398,-74.00483091,303,Mercer St & Spring St,40.72362738,-73.99949601,25227,Customer,1996,0,1379.255067,16.5,24,3,2,14,no
733,2016-08-20 21:09:25 UTC,2016-08-20 21:21:39 UTC,476,E 31 St & 3 Ave,40.74394314,-73.97966069,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21458,Customer,1996,1,1611.691516,12.21666667,24,3,7,21,no
1692,2016-08-08 14:48:28 UTC,2016-08-08 15:16:40 UTC,458,11 Ave & W 27 St,40.751396,-74.005226,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17450,Customer,1996,1,1761.334248,28.2,24,3,2,14,no
1233,2016-08-13 00:34:38 UTC,2016-08-13 00:55:11 UTC,477,W 41 St & 8 Ave,40.75640548,-73.9900262,477,W 41 St & 8 Ave,40.75640548,-73.9900262,19275,Customer,1996,1,0,20.55,24,3,7,0,no
1055,2016-09-15 16:33:25 UTC,2016-09-15 16:51:00 UTC,532,S 5 Pl & S 4 St,40.710451,-73.960876,3068,Humboldt St & Varet St,40.7031724,-73.940636,25841,Customer,1996,1,1888.313508,17.58333333,24,3,5,16,no
1506,2016-09-05 12:20:03 UTC,2016-09-05 12:45:09 UTC,3343,W 107 St & Columbus Ave,40.7997568,-73.96211287,3162,W 78 St & Broadway,40.78339981,-73.98093133,19726,Customer,1996,1,2412.027556,25.1,24,3,2,12,no
1814,2016-09-26 16:21:24 UTC,2016-09-26 16:51:38 UTC,447,8 Ave & W 52 St,40.76370739,-73.9851615,3378,E 76 St & Park Ave,40.773763,-73.96222088,25959,Customer,1996,1,2232.157082,30.23333333,24,3,2,16,yes
1502,2016-08-06 09:33:15 UTC,2016-08-06 09:58:18 UTC,491,E 24 St & Park Ave S,40.74096374,-73.98602213,3264,E 61 St & Park Ave,40.76421007,-73.96910459,20285,Customer,1996,0,2951.664541,25.03333333,24,3,7,9,no
1495,2016-08-06 21:29:52 UTC,2016-08-06 21:54:47 UTC,526,E 33 St & 5 Ave,40.74765947,-73.98490707,454,E 51 St & 1 Ave,40.75455731,-73.96592976,24729,Customer,1996,1,1773.059382,24.91666667,24,3,7,21,no
1381,2016-09-03 18:35:42 UTC,2016-09-03 18:58:44 UTC,509,9 Ave & W 22 St,40.7454973,-74.00197139,285,Broadway & E 14 St,40.73454567,-73.99074142,16514,Customer,1996,0,1542.113383,23.01666667,24,3,7,18,no
1956,2016-07-21 20:07:28 UTC,2016-07-21 20:40:04 UTC,3139,E 72 St & Park Ave,40.77118288,-73.96409422,3162,W 78 St & Broadway,40.78339981,-73.98093133,25422,Customer,1996,1,1963.515177,32.6,24,3,5,20,yes
872,2016-09-08 10:43:26 UTC,2016-09-08 10:57:58 UTC,3263,Cooper Square & E 7 St,40.7292365,-73.99086803,503,E 20 St & Park Ave,40.73827428,-73.98751968,16038,Customer,1996,1,1043.80718,14.53333333,24,3,5,10,no
